Unnamed: 0,im,Old,Female,DarkSkin,ita
12725,162131.jpg,False,False,True,24.34568139246884
12726,177992.jpg,False,False,True,17.732705967238104
12727,087502.jpg,False,True,True,21.261937300752148
12728,175006.jpg,False,True,True,26.00529655164863
12729,007731.jpg,False,False,True,27.99776794215752
12730,168930.jpg,False,True,True,27.865735594212588
12731,089529.jpg,False,False,True,14.47227764050643
12732,070349.jpg,False,True,True,19.692427723252877
12733,067059.jpg,False,True,True,25.604124634584927
12734,049355.jpg,False,True,True,27.83484973329953
12735,053618.jpg,False,True,True,25.15061170803585
12736,190468.jpg,False,False,True,22.152130823695984
12737,127676.jpg,False,False,True,27.654058098670625
12738,037346.jpg,False,False,True,10.602798804491623
12739,048230.jpg,False,True,True,24.764944105146732
12740,155817.jpg,False,False,True,23.220204128422278
12741,185967.jpg,False,False,True,27.877151998063912
12742,065173.jpg,False,False,True,23.16757787471948
12743,091965.jpg,False,False,True,22.96647560395649
12744,119893.jpg,False,False,True,19.908551260088668
12745,107516.jpg,False,False,True,19.500327432597345
12746,113610.jpg,False,True,True,26.327436674402342
12747,025423.jpg,False,True,True,26.71584610773008
12748,001266.jpg,False,False,True,26.66642606380169
12749,174577.jpg,False,True,True,23.688658815437346
12750,035472.jpg,False,True,True,26.82411819553463
12751,011298.jpg,False,True,True,26.625604346081648
12752,030872.jpg,False,False,True,21.375692118162387
12753,071306.jpg,False,False,True,26.830412024600534
12754,114277.jpg,False,True,True,23.17455015013609
12755,025203.jpg,False,True,True,27.91564248155449
12756,050478.jpg,False,True,True,26.236463382579323
12757,073322.jpg,False,True,True,24.664413624258
12758,095042.jpg,False,True,True,20.521503493660976
12759,027647.jpg,False,True,True,22.86227095998652
12760,028520.jpg,False,False,True,23.815457918117037
12761,085409.jpg,False,False,True,20.30072750309205
12762,152074.jpg,False,False,True,25.93723088045715
12763,008425.jpg,False,False,True,23.146960292776818
12764,014677.jpg,False,False,True,26.022042863118944
12765,035892.jpg,False,False,True,23.520933229418148
12766,151179.jpg,False,False,True,16.862605105609582
12767,109324.jpg,False,True,True,21.845163521854566
12768,117023.jpg,False,True,True,23.78997320784049
12769,077724.jpg,False,False,True,20.20561949880601
12770,111635.jpg,False,False,True,25.947970567015552
12771,146276.jpg,False,False,True,21.383170611296013
12772,120084.jpg,False,False,True,26.10387474302227
12773,033563.jpg,False,True,True,25.792241472292105
12774,076782.jpg,False,False,True,23.594555695765447
12775,054351.jpg,False,False,True,18.84036169130169
12776,069222.jpg,False,False,True,16.314351642420775
12777,048002.jpg,False,True,True,20.538922257615027
12778,149480.jpg,False,False,True,26.027279733685646
12779,049428.jpg,False,True,True,16.308166683516603
12780,056133.jpg,False,False,True,24.041319546699643
12781,130920.jpg,False,False,True,26.82337476974803
12782,127786.jpg,False,False,True,26.430914685484762
12783,197444.jpg,False,True,True,18.602370655644066
12784,031019.jpg,False,True,True,22.4797428351808
12785,003421.jpg,False,True,True,25.47592665161311
12786,158035.jpg,False,True,True,26.65062608992703
12787,134453.jpg,False,True,True,24.305257423791733
12788,001569.jpg,False,True,True,25.02533243229578
12789,184058.jpg,False,False,True,17.830282258755247
12790,065417.jpg,False,True,True,21.76871219430797
12791,053819.jpg,False,True,True,19.862598116059786
12792,179371.jpg,False,True,True,24.133885226628976
12793,023020.jpg,False,False,True,25.708191800815268
12794,005874.jpg,False,False,True,24.15625659306523
12795,190534.jpg,False,False,True,21.36676327491589
12796,199590.jpg,False,False,True,22.57845765197484
12797,179432.jpg,False,False,True,21.99891708970068
12798,127125.jpg,False,True,True,15.336758780478633
12799,159244.jpg,False,False,True,21.046783084900863
12800,176732.jpg,False,False,True,26.767705069976397
12801,025671.jpg,False,False,True,18.98870211187361
12802,158098.jpg,False,False,True,14.441390700403886
12803,164607.jpg,False,False,True,20.9554182305598
12804,003490.jpg,False,False,True,16.492766876293413
12805,084360.jpg,False,False,True,25.394739802165628
12806,098738.jpg,False,False,True,19.269624809549388
12807,131648.jpg,False,False,True,22.230250216604446
12808,004298.jpg,False,False,True,26.34076202051477
12809,042830.jpg,False,False,True,27.637554641917447
12810,139491.jpg,False,False,True,13.771437873616554
12811,092362.jpg,False,False,True,24.77163273401187
12812,075196.jpg,False,False,True,25.58061064090817
12813,192480.jpg,False,False,True,20.594401011280624
12814,190581.jpg,False,True,True,27.90028085296351
12815,095569.jpg,False,False,True,19.797424389799954
12816,090046.jpg,False,False,True,25.458693606428838
12817,139887.jpg,False,True,True,24.83134870295801
12818,174479.jpg,False,True,True,26.717557933234296
12819,107834.jpg,False,False,True,25.184554483391377
12820,078044.jpg,False,True,True,26.863494134004515
12821,152528.jpg,False,True,True,24.372149527190302
12822,025775.jpg,False,False,True,25.2023116809737
12823,179156.jpg,False,True,True,25.51981914992216
12824,146166.jpg,False,False,True,27.738435504152694
12825,080655.jpg,False,True,True,25.3085220793253
12826,017477.jpg,False,True,True,15.8804354146472
12827,143906.jpg,False,True,True,27.013483902225488
12828,031949.jpg,False,False,True,25.27634888240331
12829,080578.jpg,False,True,True,23.08696501038669
12830,027145.jpg,False,True,True,24.9253854639562
12831,158492.jpg,False,False,True,23.02312410240189
12832,013410.jpg,False,True,True,21.60608924091936
12833,000646.jpg,False,True,True,25.20167978511357
12834,200043.jpg,False,True,True,21.991267929473523
12835,076376.jpg,False,False,True,25.220772000944816
12836,143638.jpg,False,False,True,25.952482021182746
12837,013714.jpg,False,False,True,16.121398220037168
12838,107291.jpg,False,False,True,22.993004534855586
12839,181939.jpg,False,True,True,22.769769203988442
12840,113270.jpg,False,False,True,18.74915932858645
12841,006512.jpg,False,False,True,25.791253128060376
12842,179438.jpg,False,True,True,25.05110770403359
12843,161803.jpg,False,False,True,25.64121185892665
12844,063989.jpg,False,False,True,24.884745618872238
12845,118044.jpg,False,False,True,26.067974601365126
12846,001727.jpg,False,True,True,25.27866922145259
12847,175132.jpg,False,False,True,17.463707368400456
12848,163920.jpg,False,False,True,22.165040332605447
12849,149094.jpg,False,False,True,25.98578139834289
12850,186171.jpg,False,False,True,19.881565318136087
12851,188088.jpg,False,False,True,27.645083977215265
12852,093633.jpg,False,True,True,17.39805010674813
12853,080076.jpg,False,True,True,24.548855194220447
12854,082210.jpg,False,False,True,25.107598070976845
12855,111498.jpg,False,False,True,12.523333759879437
12856,083800.jpg,False,True,True,26.056000624658154
12857,102621.jpg,False,True,True,26.900157030603303
12858,014779.jpg,False,True,True,27.978867888132942
12859,096619.jpg,False,True,True,23.632045431590928
12860,083639.jpg,False,True,True,23.94732080131266
12861,185108.jpg,False,False,True,15.01799851303025
12862,036810.jpg,False,True,True,22.575393147946357
12863,046032.jpg,False,True,True,15.116981480422664
12864,032379.jpg,False,False,True,20.368670633038573
12865,042082.jpg,False,False,True,18.37225278407919
12866,155916.jpg,False,True,True,22.996039812237893
12867,142330.jpg,False,False,True,24.59996092842984
12868,159746.jpg,False,True,True,20.606604558053853
12869,102980.jpg,False,True,True,27.71836258517877
12870,074774.jpg,False,True,True,26.874048632443518
12871,183150.jpg,False,True,True,26.19366566282121
12872,027249.jpg,False,True,True,27.20360965442143
12873,002304.jpg,False,False,True,26.592943203888648
12874,133327.jpg,False,False,True,23.358787434036465
12875,113259.jpg,False,True,True,26.52894756678649
12876,141115.jpg,False,False,True,24.77942543986813
12877,009096.jpg,False,True,True,25.121302164000817
12878,104509.jpg,False,True,True,20.109004150200906
12879,003805.jpg,False,False,True,26.45238726768713
12880,002757.jpg,False,True,True,25.70919896368841
12881,104622.jpg,False,True,True,17.822136755325914
12882,046231.jpg,False,True,True,27.190173682104483
12883,062989.jpg,False,False,True,27.98359535696529
12884,119654.jpg,False,True,True,26.452269903671137
12885,028855.jpg,False,False,True,21.739969271374
12886,080399.jpg,False,True,True,27.405657448438287
12887,061764.jpg,False,False,True,23.173816408418013
12888,166475.jpg,False,False,True,27.20638513502067
12889,063482.jpg,False,True,True,25.84759236436521
12890,110635.jpg,False,False,True,22.450874024390153
12891,021649.jpg,False,True,True,21.202495449474107
12892,201403.jpg,False,False,True,23.980901613864013
12893,046446.jpg,False,False,True,21.296973739209033
12894,125553.jpg,False,False,True,20.58036626512728
12895,053419.jpg,False,True,True,14.173444773562133
12896,004381.jpg,False,False,True,12.473650073452593
12897,102542.jpg,False,True,True,22.433794944596386
12898,057389.jpg,False,False,True,26.04323128191143
12899,039616.jpg,False,False,True,22.244989608531192
12900,157349.jpg,False,False,True,16.997007140282427
12901,020669.jpg,False,False,True,18.21161538164884
12902,096203.jpg,False,False,True,25.17373494672364
12903,165927.jpg,False,False,True,24.19308359328207
12904,019518.jpg,False,False,True,13.612878855206691
12905,090237.jpg,False,True,True,15.478356335248867
12906,004419.jpg,False,False,True,18.521206946100826
12907,056856.jpg,False,True,True,23.83124315963686
12908,022362.jpg,False,True,True,18.377249896113973
12909,136111.jpg,False,True,True,27.31136952328277
12910,177278.jpg,False,False,True,27.12898400240805
12911,162022.jpg,False,False,True,21.822331288253803
12912,096208.jpg,False,True,True,25.750557265425005
12913,193982.jpg,False,True,True,24.666955030169053
12914,190166.jpg,False,False,True,22.56233120252637
12915,064594.jpg,False,False,True,18.361878260674008
12916,177369.jpg,False,True,True,23.894638162292942
12917,024061.jpg,False,True,True,17.901362478409958
12918,099228.jpg,False,True,True,26.739000184147763
12919,089950.jpg,False,True,True,25.67009823030487
12920,190970.jpg,False,False,True,25.211272814641976
12921,070212.jpg,False,False,True,27.996219361357962
12922,044445.jpg,False,False,True,16.88624385265053
12923,055443.jpg,False,True,True,26.601990546991328
12924,129292.jpg,False,False,True,23.440981295591698
12925,065144.jpg,False,True,True,27.60925291407327
12926,123101.jpg,False,False,True,25.47205699910992
12927,126730.jpg,False,False,True,24.46121961962193
12928,163576.jpg,False,True,True,26.857475462983327
12929,136856.jpg,False,True,True,16.621947085276933
12930,139243.jpg,False,False,True,20.094898121521343
12931,016879.jpg,False,False,True,15.022795184828873
12932,017203.jpg,False,False,True,22.09429506967729
12933,104282.jpg,False,False,True,21.46652230576558
12934,089485.jpg,False,True,True,26.363857028679433
12935,014095.jpg,False,True,True,27.899069010424
12936,130781.jpg,False,False,True,24.749458930966977
12937,173490.jpg,False,True,True,16.866515263349218
12938,007698.jpg,False,True,True,19.00385422881705
12939,191105.jpg,False,False,True,25.642782004319812
12940,125598.jpg,False,True,True,19.07964440916922
12941,170928.jpg,False,False,True,27.19485168401264
12942,104885.jpg,False,True,True,26.175797061783427
12943,155777.jpg,False,False,True,21.085706974421896
12944,024542.jpg,False,True,True,27.81004163059078
12945,134243.jpg,False,False,True,19.87764396822859
12946,053975.jpg,False,True,True,25.23005696522436
12947,115318.jpg,False,True,True,26.407112206194572
12948,022039.jpg,False,False,True,27.44242556629018
12949,051039.jpg,False,False,True,20.458211751809745
12950,113305.jpg,False,False,True,19.594921021973935
12951,046404.jpg,False,False,True,26.25821051184948
12952,062151.jpg,False,True,True,26.537407730273472
12953,075512.jpg,False,False,True,16.928463672333436
12954,014465.jpg,False,True,True,12.999799307892365
12955,049187.jpg,False,True,True,27.70380563998868
12956,194472.jpg,False,True,True,26.76994895288266
12957,062485.jpg,False,True,True,23.05838342947991
12958,042817.jpg,False,True,True,27.372512847375273
12959,031072.jpg,False,True,True,24.177242272347
12960,145352.jpg,False,True,True,25.98429387859036
12961,051091.jpg,False,True,True,20.67300190032724
12962,190905.jpg,False,False,True,22.447141951586264
12963,099807.jpg,False,False,True,16.825098472980613
12964,091083.jpg,False,False,True,21.88436707214669
12965,085338.jpg,False,True,True,25.672417910863324
12966,122245.jpg,False,False,True,26.23093109415293
12967,141026.jpg,False,True,True,23.160744533888927
12968,010761.jpg,False,True,True,26.794689349882173
12969,093777.jpg,False,False,True,27.74957519838882
12970,032615.jpg,False,False,True,20.059069471323994
12971,040936.jpg,False,False,True,23.34975280903781
12972,051379.jpg,False,False,True,19.81483786493633
12973,113309.jpg,False,True,True,25.66617100957945
12974,166505.jpg,False,True,True,20.759531001543206
12975,163938.jpg,False,True,True,24.01365331749525
12976,115344.jpg,False,False,True,25.68975684925761
12977,156723.jpg,False,True,True,20.955319291689886
12978,013646.jpg,False,False,True,25.64592203465773
12979,174122.jpg,False,True,True,16.050723544876455
12980,153738.jpg,False,True,True,24.25902766307589
12981,095076.jpg,False,False,True,25.74177215227782
12982,201020.jpg,False,False,True,25.71997075956548
12983,201281.jpg,False,True,True,22.582735631529363
12984,063885.jpg,False,True,True,27.96147446004745
12985,157778.jpg,False,True,True,25.80161547843958
12986,118190.jpg,False,True,True,25.274861431247125
12987,006952.jpg,False,True,True,27.013546977128176
12988,108378.jpg,False,False,True,21.798599299895887
12989,088200.jpg,False,True,True,19.693224254996096
12990,109234.jpg,False,True,True,25.941008594439698
12991,007351.jpg,False,True,True,23.986636153466378
12992,018927.jpg,False,True,True,18.927784768875235
12993,120751.jpg,False,False,True,26.52723067220227
12994,174003.jpg,False,False,True,22.967707233437
12995,089091.jpg,False,False,True,26.310593140458625
12996,154589.jpg,False,False,True,27.39899265042277
12997,086779.jpg,False,False,True,22.388089106046966
12998,023909.jpg,False,False,True,27.104562444382843
12999,199741.jpg,False,False,True,21.89358886530169
13000,029123.jpg,False,True,True,27.87646529361854
13001,140736.jpg,False,True,True,27.78008542548028
13002,032969.jpg,False,False,True,22.455040560624493
13003,065246.jpg,False,False,True,17.115370671261385
13004,049456.jpg,False,False,True,11.656748444978065
13005,103692.jpg,False,False,True,27.885049303289275
13006,037630.jpg,False,True,True,18.000625194736987
13007,106013.jpg,False,True,True,23.84331053774155
13008,077873.jpg,False,False,True,15.735276921671948
